"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"	"Gene.ID"
"7981976"	"1.02e-11"	"5.44e-14"	"8.949876"	"21.470549"	"1.6954607"	"SNORD116-14"	"small nucleolar RNA, C/D box 116-14"	"100033426"
"8131996"	"1.02e-11"	"5.47e-14"	"8.948784"	"21.465512"	"1.460847"	"CREB5"	"cAMP responsive element binding protein 5"	"9586"
"7983145"	"1.03e-11"	"5.64e-14"	"8.942355"	"21.435864"	"0.8718092"	"STARD9"	"StAR related lipid transfer domain containing 9"	"57519"
"8099524"	"1.03e-11"	"5.64e-14"	"8.942326"	"21.435729"	"1.0887761"	"LDB2"	"LIM domain binding 2"	"9079"
"8160823"	"1.03e-11"	"5.64e-14"	"8.942128"	"21.434816"	"1.07451"	"CNTFR"	"ciliary neurotrophic factor receptor"	"1271"
"7893592"	"1.06e-11"	"5.84e-14"	"-8.934983"	"21.401868"	"-0.6307395"	""	""	""
"8059551"	"1.08e-11"	"5.95e-14"	"8.930762"	"21.382403"	"1.3304905"	"SPHKAP"	"SPHK1 interactor, AKAP domain containing"	"80309"
"8055038"	"1.09e-11"	"6.06e-14"	"8.926885"	"21.364526"	"0.5662088"	"LIMS2"	"LIM zinc finger domain containing 2"	"55679"
"8068024"	"1.09e-11"	"6.11e-14"	"8.925459"	"21.357948"	"1.196237"	"JAM2"	"junctional adhesion molecule 2"	"58494"
"8132515"	"1.12e-11"	"6.31e-14"	"-8.918527"	"21.325983"	"-1.2618213"	"BLVRA"	"biliverdin reductase A"	"644"
"7947481"	"1.14e-11"	"6.48e-14"	"8.9127"	"21.299115"	"2.7747257"	"ELF5"	"E74 like ETS transcription factor 5"	"2001"
"7970082"	"1.14e-11"	"6.49e-14"	"8.912443"	"21.297929"	"1.0760549"	""	""	""
"7892663"	"1.14e-11"	"6.52e-14"	"-8.9115"	"21.29358"	"-0.6307622"	""	""	""
"7946321"	"1.16e-11"	"6.71e-14"	"8.905608"	"21.266414"	"1.7682562"	"OR5P1P"	"olfactory receptor family 5 subfamily P member 1 pseudogene"	"79283"
"7896512"	"1.16e-11"	"6.71e-14"	"8.905568"	"21.26623"	"0.7722971"	""	""	""
"8055465"	"1.17e-11"	"6.77e-14"	"-8.903584"	"21.257082"	"-1.2821783"	"CXCR4"	"C-X-C motif chemokine receptor 4"	"7852"
"7935613"	"1.17e-11"	"6.79e-14"	"8.902893"	"21.253891"	"1.4786333"	"HPSE2"	"heparanase 2 (inactive)"	"60495"
"8037071"	"1.18e-11"	"6.92e-14"	"-8.898814"	"21.235085"	"-0.5920141"	"RABAC1"	"Rab acceptor 1"	"10567"
"8063437"	"1.20e-11"	"7.05e-14"	"8.895021"	"21.217595"	"1.5389637"	"TSHZ2"	"teashirt zinc finger homeobox 2"	"128553"
"8088680"	"1.20e-11"	"7.10e-14"	"8.893378"	"21.210019"	"1.0186821"	"EOGT"	"EGF domain specific O-linked N-acetylglucosamine transferase"	"285203"
"7906264"	"1.28e-11"	"7.60e-14"	"8.879018"	"21.143808"	"0.6693148"	"PEAR1"	"platelet endothelial aggregation receptor 1"	"375033"
"7920531"	"1.30e-11"	"7.80e-14"	"-8.873688"	"21.119235"	"-0.7595104"	"ADAR"	"adenosine deaminase, RNA specific"	"103"
"7895238"	"1.31e-11"	"7.86e-14"	"8.871889"	"21.110938"	"0.7167249"	""	""	""
"7990151"	"1.33e-11"	"8.02e-14"	"-8.867664"	"21.091461"	"-0.8013101"	"PKM"	"pyruvate kinase, muscle"	"5315"
"7894272"	"1.34e-11"	"8.15e-14"	"-8.86428"	"21.075858"	"-1.1619473"	""	""	""
"7895252"	"1.38e-11"	"8.38e-14"	"-8.858347"	"21.048503"	"-0.9178"	""	""	""
"8022666"	"1.38e-11"	"8.43e-14"	"8.857287"	"21.043617"	"1.6095229"	"CHST9"	"carbohydrate sulfotransferase 9"	"83539"
"8020702"	"1.41e-11"	"8.71e-14"	"8.850399"	"21.011862"	"1.0801695"	"TAF4B"	"TATA-box binding protein associated factor 4b"	"6875"
"8043377"	"1.44e-11"	"8.88e-14"	"-8.846109"	"20.992082"	"-0.540977"	"INO80B-WBP1///WBP1"	"INO80B-WBP1 readthrough (NMD candidate)///WW domain binding protein 1"	"100532735///23559"
"7925550"	"1.50e-11"	"9.33e-14"	"-8.835729"	"20.944229"	"-0.9413475"	"ADSS"	"adenylosuccinate synthase"	"159"
"8146863"	"1.57e-11"	"9.83e-14"	"-8.824594"	"20.892901"	"-1.4917385"	"SULF1"	"sulfatase 1"	"23213"
"7992568"	"1.57e-11"	"9.85e-14"	"-8.82433"	"20.891682"	"-0.5505319"	"E4F1"	"E4F transcription factor 1"	"1877"
"8069689"	"1.58e-11"	"9.95e-14"	"8.822059"	"20.881215"	"1.3841636"	"ADAMTS5"	"ADAM metallopeptidase with thrombospondin type 1 motif 5"	"11096"
"7974109"	"1.59e-11"	"1.00e-13"	"8.820047"	"20.871941"	"0.7369027"	"LRFN5"	"leucine rich repeat and fibronectin type III domain containing 5"	"145581"
"8105828"	"1.60e-11"	"1.02e-13"	"-8.817591"	"20.86062"	"-1.5112865"	"CCNB1"	"cyclin B1"	"891"
"8045247"	"1.64e-11"	"1.05e-13"	"-8.810554"	"20.828179"	"-0.9690117"	"PLEKHB2"	"pleckstrin homology domain containing B2"	"55041"
"8103706"	"1.65e-11"	"1.06e-13"	"8.809132"	"20.821626"	"1.1002319"	"AADAT"	"aminoadipate aminotransferase"	"51166"
"8069668"	"1.65e-11"	"1.07e-13"	"8.807561"	"20.814383"	"1.215555"	"CYYR1"	"cysteine and tyrosine rich 1"	"116159"
"7906041"	"1.66e-11"	"1.08e-13"	"-8.804983"	"20.802503"	"-0.9168001"	"DAP3"	"death associated protein 3"	"7818"
"7951977"	"1.68e-11"	"1.10e-13"	"8.801015"	"20.78421"	"0.8233351"	"FXYD6-FXYD2///FXYD6"	"FXYD6-FXYD2 readthrough///FXYD domain containing ion transport regulator 6"	"100533181///53826"
"8053599"	"1.68e-11"	"1.10e-13"	"-8.800591"	"20.782256"	"-0.5322165"	"INO80B-WBP1///WBP1"	"INO80B-WBP1 readthrough (NMD candidate)///WW domain binding protein 1"	"100532735///23559"
"7924207"	"1.71e-11"	"1.13e-13"	"8.796009"	"20.761138"	"1.2801865"	"PTPN14"	"protein tyrosine phosphatase, non-receptor type 14"	"5784"
"8022747"	"1.73e-11"	"1.14e-13"	"8.792812"	"20.746403"	"0.7165748"	"B4GALT6"	"beta-1,4-galactosyltransferase 6"	"9331"
"8136709"	"1.75e-11"	"1.16e-13"	"8.78901"	"20.728878"	"1.4803251"	"MGAM2"	"maltase-glucoamylase 2 (putative)"	"93432"
"7952268"	"1.77e-11"	"1.18e-13"	"-8.786291"	"20.716348"	"-1.3244765"	"THY1"	"Thy-1 cell surface antigen"	"7070"
"8046922"	"1.83e-11"	"1.23e-13"	"-8.777579"	"20.676193"	"-1.7943669"	"COL3A1"	"collagen type III alpha 1 chain"	"1281"
"7894834"	"1.92e-11"	"1.30e-13"	"-8.765609"	"20.621026"	"-0.9019045"	""	""	""
"8125139"	"1.92e-11"	"1.30e-13"	"-8.765347"	"20.619818"	"-0.7030084"	"NEU1"	"neuraminidase 1 (lysosomal sialidase)"	"4758"
"8179851"	"1.92e-11"	"1.30e-13"	"-8.765347"	"20.619818"	"-0.7030084"	"NEU1"	"neuraminidase 1 (lysosomal sialidase)"	"4758"
"8114787"	"2.05e-11"	"1.40e-13"	"-8.750324"	"20.550586"	"-0.6398265"	"GNPDA1"	"glucosamine-6-phosphate deaminase 1"	"10007"
"8008040"	"2.05e-11"	"1.41e-13"	"-8.748325"	"20.541373"	"-0.7951543"	"LRRC46"	"leucine rich repeat containing 46"	"90506"
"7975324"	"2.05e-11"	"1.41e-13"	"8.748194"	"20.540771"	"0.9625106"	"GALNT16"	"polypeptide N-acetylgalactosaminyltransferase 16"	"57452"
"8017843"	"2.06e-11"	"1.43e-13"	"-8.745714"	"20.529342"	"-2.0044147"	"SLC16A6"	"solute carrier family 16 member 6"	"9120"
"8132580"	"2.06e-11"	"1.43e-13"	"-8.745306"	"20.527462"	"-0.6400949"	"YKT6"	"YKT6 v-SNARE homolog (S. cerevisiae)"	"10652"
"8040211"	"2.07e-11"	"1.44e-13"	"8.743233"	"20.517909"	"0.7033167"	"KLF11"	"Kruppel like factor 11"	"8462"
"7961230"	"2.12e-11"	"1.48e-13"	"8.737829"	"20.493008"	"1.0613202"	"YBX3"	"Y-box binding protein 3"	"8531"
"7955606"	"2.13e-11"	"1.50e-13"	"-8.735827"	"20.483783"	"-0.6857205"	"ATG101"	"autophagy related 101"	"60673"
"7992388"	"2.16e-11"	"1.53e-13"	"-8.731578"	"20.464205"	"-0.7152656"	"NUBP2"	"nucleotide binding protein 2"	"10101"
"7981982"	"2.24e-11"	"1.59e-13"	"8.722737"	"20.42347"	"1.1967532"	"SNORD116-22///SNORD116-21///SNORD116-20///SNORD116-18///SNORD116-17///SNORD116-16///SNORD116-15///SNORD116-14///SNORD116-19///SNRPN"	"small nucleolar RNA, C/D box 116-22///small nucleolar RNA, C/D box 116-21///small nucleolar RNA, C/D box 116-20///small nucleolar RNA, C/D box 116-18///small nucleolar RNA, C/D box 116-17///small nucleolar RNA, C/D box 116-16///small nucleolar RNA, C/D box 116-15///small nucleolar RNA, C/D box 116-14///small nucleolar RNA, C/D box 116-19///small nuclear ribonucleoprotein polypeptide N"	"100033433///100033432///100033431///100033430///100033429///100033428///100033427///100033426///727708///6638"
"7981986"	"2.24e-11"	"1.59e-13"	"8.722737"	"20.42347"	"1.1967532"	"SNORD116-22///SNORD116-21///SNORD116-20///SNORD116-18///SNORD116-17///SNORD116-16///SNORD116-15///SNORD116-14///SNORD116-19///SNRPN"	"small nucleolar RNA, C/D box 116-22///small nucleolar RNA, C/D box 116-21///small nucleolar RNA, C/D box 116-20///small nucleolar RNA, C/D box 116-18///small nucleolar RNA, C/D box 116-17///small nucleolar RNA, C/D box 116-16///small nucleolar RNA, C/D box 116-15///small nucleolar RNA, C/D box 116-14///small nucleolar RNA, C/D box 116-19///small nuclear ribonucleoprotein polypeptide N"	"100033433///100033432///100033431///100033430///100033429///100033428///100033427///100033426///727708///6638"
"8113073"	"2.24e-11"	"1.60e-13"	"8.721167"	"20.416236"	"1.0138287"	"ARRDC3"	"arrestin domain containing 3"	"57561"
"7905283"	"2.28e-11"	"1.64e-13"	"-8.717014"	"20.397103"	"-1.3928917"	"ANXA9"	"annexin A9"	"8416"
"7931187"	"2.34e-11"	"1.69e-13"	"-8.70992"	"20.364416"	"-0.9874669"	"BUB3"	"BUB3, mitotic checkpoint protein"	"9184"
"8082965"	"2.34e-11"	"1.69e-13"	"8.709576"	"20.362834"	"0.9774487"	"MRAS"	"muscle RAS oncogene homolog"	"22808"
"8079896"	"2.34e-11"	"1.70e-13"	"-8.708996"	"20.360161"	"-0.8058845"	"SEMA3F"	"semaphorin 3F"	"6405"
"7994655"	"2.34e-11"	"1.74e-13"	"-8.70437"	"20.338847"	"-1.1094581"	"PAGR1"	"PAXIP1 associated glutamate rich protein 1"	"79447"
"8046078"	"2.34e-11"	"1.74e-13"	"8.704337"	"20.338694"	"1.0165107"	"B3GALT1"	"beta-1,3-galactosyltransferase 1"	"8708"
"8110478"	"2.34e-11"	"1.74e-13"	"8.703834"	"20.336375"	"0.6390966"	"ZNF454"	"zinc finger protein 454"	"285676"
"7985416"	"2.34e-11"	"1.75e-13"	"8.702544"	"20.330435"	"0.8047569"	"CSPG4P5"	"chondroitin sulfate proteoglycan 4 pseudogene 5"	"114817"
"7985457"	"2.34e-11"	"1.75e-13"	"8.702544"	"20.330435"	"0.8047569"	"CSPG4P5"	"chondroitin sulfate proteoglycan 4 pseudogene 5"	"114817"
"7985688"	"2.34e-11"	"1.75e-13"	"8.702544"	"20.330435"	"0.8047569"	"CSPG4P5"	"chondroitin sulfate proteoglycan 4 pseudogene 5"	"114817"
"7990941"	"2.34e-11"	"1.75e-13"	"8.702544"	"20.330435"	"0.8047569"	"CSPG4P5"	"chondroitin sulfate proteoglycan 4 pseudogene 5"	"114817"
"7895101"	"2.34e-11"	"1.75e-13"	"-8.702053"	"20.328173"	"-0.6787052"	""	""	""
"8071758"	"2.34e-11"	"1.76e-13"	"-8.700939"	"20.323039"	"-1.996921"	"MMP11"	"matrix metallopeptidase 11"	"4320"
"8108873"	"2.39e-11"	"1.81e-13"	"8.695872"	"20.299697"	"1.060124"	"ARHGAP26"	"Rho GTPase activating protein 26"	"23092"
"7995040"	"2.76e-11"	"2.10e-13"	"-8.66401"	"20.152929"	"-0.620718"	"BCKDK"	"branched chain ketoacid dehydrogenase kinase"	"10295"
"7941460"	"2.90e-11"	"2.21e-13"	"-8.653033"	"20.102372"	"-0.6885502"	"DRAP1"	"DR1 associated protein 1"	"10589"
"8174527"	"2.93e-11"	"2.24e-13"	"8.650106"	"20.088891"	"1.7110158"	"CAPN6"	"calpain 6"	"827"
"8018038"	"2.95e-11"	"2.27e-13"	"8.647722"	"20.077912"	"1.2207116"	"ABCA5"	"ATP binding cassette subfamily A member 5"	"23461"
"8026520"	"2.98e-11"	"2.30e-13"	"-8.645079"	"20.06574"	"-0.6880522"	"RAB8A"	"RAB8A, member RAS oncogene family"	"4218"
"7919729"	"3.00e-11"	"2.32e-13"	"-8.642749"	"20.05501"	"-0.6102305"	"APH1A"	"aph-1 homolog A, gamma-secretase subunit"	"51107"
"7972428"	"3.08e-11"	"2.40e-13"	"8.635828"	"20.023135"	"1.0211282"	"OXGR1"	"oxoglutarate receptor 1"	"27199"
"8030706"	"3.10e-11"	"2.43e-13"	"-8.633328"	"20.011622"	"-0.4773573"	"EMC10"	"ER membrane protein complex subunit 10"	"284361"
"8143863"	"3.10e-11"	"2.44e-13"	"-8.632488"	"20.007752"	"-0.4969901"	"FASTK"	"Fas activated serine/threonine kinase"	"10922"
"8071036"	"3.10e-11"	"2.44e-13"	"8.632287"	"20.006827"	"1.3392891"	"S100B"	"S100 calcium binding protein B"	"6285"
"7924733"	"3.18e-11"	"2.51e-13"	"-8.625923"	"19.97752"	"-0.9592574"	"PARP1"	"poly(ADP-ribose) polymerase 1"	"142"
"8085138"	"3.25e-11"	"2.57e-13"	"8.620984"	"19.954778"	"1.8162319"	"OXTR"	"oxytocin receptor"	"5021"
"8017964"	"3.30e-11"	"2.63e-13"	"8.61636"	"19.933486"	"1.7717754"	"ABCA6"	"ATP binding cassette subfamily A member 6"	"23460"
"7981996"	"3.34e-11"	"2.67e-13"	"8.613223"	"19.919044"	"1.9531858"	"SNORD116-24"	"small nucleolar RNA, C/D box 116-24"	"100033435"
"8079074"	"3.37e-11"	"2.70e-13"	"-8.610531"	"19.906649"	"-0.8174439"	"SS18L2"	"SS18 like 2"	"51188"
"7893558"	"3.40e-11"	"2.74e-13"	"-8.608041"	"19.895185"	"-0.8891809"	""	""	""
"7911339"	"3.51e-11"	"2.84e-13"	"8.599876"	"19.857594"	"1.5441027"	""	""	""
"8165698"	"3.51e-11"	"2.84e-13"	"8.599876"	"19.857594"	"1.5441027"	""	""	""
"8063313"	"3.57e-11"	"2.90e-13"	"-8.595471"	"19.837314"	"-0.7987188"	""	""	""
"7895881"	"3.77e-11"	"3.08e-13"	"-8.58277"	"19.778844"	"-0.5298476"	""	""	""
"8147396"	"3.81e-11"	"3.12e-13"	"-8.580137"	"19.766724"	"-0.7348481"	"INTS8"	"integrator complex subunit 8"	"55656"
"8162039"	"3.99e-11"	"3.29e-13"	"-8.569096"	"19.715898"	"-1.0489972"	"C9orf64"	"chromosome 9 open reading frame 64"	"84267"
"8058570"	"3.99e-11"	"3.30e-13"	"8.56837"	"19.712558"	"0.7964691"	"KANSL1L"	"KAT8 regulatory NSL complex subunit 1 like"	"151050"
"8116734"	"4.02e-11"	"3.33e-13"	"-8.566181"	"19.702481"	"-1.2553564"	"LY86"	"lymphocyte antigen 86"	"9450"
"8061262"	"4.06e-11"	"3.38e-13"	"-8.563475"	"19.690028"	"-0.7712199"	"NAA20"	"N(alpha)-acetyltransferase 20, NatB catalytic subunit"	"51126"
"8138392"	"4.06e-11"	"3.39e-13"	"-8.562658"	"19.686269"	"-2.1006009"	"AGR3"	"anterior gradient 3, protein disulphide isomerase family member"	"155465"
"8148435"	"4.15e-11"	"3.48e-13"	"-8.557234"	"19.661302"	"-0.9887888"	"WISP1"	"WNT1 inducible signaling pathway protein 1"	"8840"
"7956271"	"4.21e-11"	"3.54e-13"	"-8.55344"	"19.643842"	"-1.3546631"	"HSD17B6"	"hydroxysteroid 17-beta dehydrogenase 6"	"8630"
"7989501"	"4.26e-11"	"3.59e-13"	"-8.550304"	"19.629408"	"-1.4079658"	"CA12"	"carbonic anhydrase 12"	"771"
"7994813"	"4.36e-11"	"3.69e-13"	"-8.544631"	"19.603299"	"-0.6434221"	"ZNF48"	"zinc finger protein 48"	"197407"
"8099537"	"4.38e-11"	"3.72e-13"	"8.54282"	"19.594965"	"0.7929493"	""	""	""
"8025368"	"4.41e-11"	"3.76e-13"	"-8.54049"	"19.584243"	"-0.5899142"	"SNAPC2"	"small nuclear RNA activating complex polypeptide 2"	"6618"
"8156706"	"4.46e-11"	"3.81e-13"	"8.537627"	"19.571069"	"1.3232318"	"TMOD1"	"tropomodulin 1"	"7111"
"8084818"	"4.56e-11"	"3.92e-13"	"8.532066"	"19.545482"	"0.580913"	"CCDC50"	"coiled-coil domain containing 50"	"152137"
"8037005"	"4.63e-11"	"3.99e-13"	"-8.528161"	"19.52751"	"-0.8836433"	"TGFB1"	"transforming growth factor beta 1"	"7040"
"8125748"	"4.66e-11"	"4.03e-13"	"-8.525764"	"19.516483"	"-0.5655885"	"LYPLA2"	"lysophospholipase II"	"11313"
"8155754"	"4.70e-11"	"4.08e-13"	"8.523518"	"19.506146"	"1.5732708"	"MAMDC2"	"MAM domain containing 2"	"256691"
"8103094"	"4.74e-11"	"4.13e-13"	"8.520708"	"19.493218"	"0.9877423"	"NR3C2"	"nuclear receptor subfamily 3 group C member 2"	"4306"
"7905198"	"4.77e-11"	"4.17e-13"	"-8.51868"	"19.483886"	"-0.5454411"	"TARS2"	"threonyl-tRNA synthetase 2, mitochondrial (putative)"	"80222"
"7913682"	"4.80e-11"	"4.21e-13"	"-8.516657"	"19.474579"	"-0.8924468"	"HMGCL"	"3-hydroxymethyl-3-methylglutaryl-CoA lyase"	"3155"
"7946306"	"4.81e-11"	"4.23e-13"	"8.515459"	"19.469066"	"1.8526375"	"OVCH2"	"ovochymase 2 (gene/pseudogene)"	"341277"
"7981988"	"4.83e-11"	"4.26e-13"	"8.514009"	"19.462396"	"1.6451182"	"SNORD116-20"	"small nucleolar RNA, C/D box 116-20"	"100033431"
"8159992"	"5.04e-11"	"4.47e-13"	"-8.504156"	"19.417065"	"-0.8731283"	"ERMP1"	"endoplasmic reticulum metallopeptidase 1"	"79956"
"7905677"	"5.14e-11"	"4.57e-13"	"-8.499341"	"19.394916"	"-1.0302336"	"CREB3L4"	"cAMP responsive element binding protein 3 like 4"	"148327"
"8170179"	"5.16e-11"	"4.60e-13"	"8.497714"	"19.38743"	"1.1965738"	"VGLL1"	"vestigial like family member 1"	"51442"
"7966596"	"5.16e-11"	"4.62e-13"	"-8.496905"	"19.38371"	"-0.5554156"	"IQCD"	"IQ motif containing D"	"115811"
"7969414"	"5.26e-11"	"4.72e-13"	"8.492285"	"19.362458"	"1.0597407"	"KLF5"	"Kruppel like factor 5"	"688"
"8139706"	"5.30e-11"	"4.77e-13"	"-8.490102"	"19.352415"	"-0.9818917"	"SEC61G"	"Sec61 translocon gamma subunit"	"23480"
"8078196"	"5.48e-11"	"4.96e-13"	"8.482031"	"19.315291"	"0.8475951"	"KCNH8"	"potassium voltage-gated channel subfamily H member 8"	"131096"
"8132539"	"5.62e-11"	"5.10e-13"	"-8.476222"	"19.288572"	"-0.6283683"	"DBNL"	"drebrin like"	"28988"
"8047401"	"5.69e-11"	"5.17e-13"	"8.472949"	"19.27352"	"0.7889633"	"CFLAR"	"CASP8 and FADD like apoptosis regulator"	"8837"
"8104022"	"5.70e-11"	"5.21e-13"	"8.471701"	"19.267782"	"1.4518648"	"PDLIM3"	"PDZ and LIM domain 3"	"27295"
"8076403"	"5.81e-11"	"5.32e-13"	"-8.467135"	"19.246783"	"-0.8085865"	"NAGA"	"alpha-N-acetylgalactosaminidase"	"4668"
"7905355"	"5.81e-11"	"5.34e-13"	"-8.466357"	"19.243202"	"-0.5750396"	"TNFAIP8L2-SCNM1///SCNM1"	"TNFAIP8L2-SCNM1 readthrough///sodium channel modifier 1"	"100534012///79005"
"7910446"	"5.88e-11"	"5.42e-13"	"-8.463025"	"19.227879"	"-1.0785428"	"COG2"	"component of oligomeric golgi complex 2"	"22796"
"7963935"	"5.92e-11"	"5.48e-13"	"-8.460844"	"19.217852"	"-0.5682594"	"DNAJC14"	"DnaJ heat shock protein family (Hsp40) member C14"	"85406"
"7920492"	"5.94e-11"	"5.51e-13"	"-8.459665"	"19.212428"	"-0.7393284"	"C1orf43///C1orf43"	"chromosome 1 open reading frame 43///chromosome 1 open reading frame 43"	"25912///25912"
"7924388"	"6.40e-11"	"5.95e-13"	"-8.443198"	"19.136709"	"-0.8776384"	"BPNT1"	"3'(2'), 5'-bisphosphate nucleotidase 1"	"10380"
"8099504"	"6.44e-11"	"6.01e-13"	"8.441079"	"19.126967"	"1.6756464"	""	""	""
"8130645"	"6.77e-11"	"6.35e-13"	"8.42962"	"19.074287"	"0.8899956"	"PARK2"	"parkin RBR E3 ubiquitin protein ligase"	"5071"
"8026051"	"6.87e-11"	"6.45e-13"	"-8.426109"	"19.058146"	"-0.6800665"	"RNASEH2A"	"ribonuclease H2 subunit A"	"10535"
"7946323"	"7.15e-11"	"6.74e-13"	"8.416789"	"19.015301"	"2.3647504"	"OR5P2"	"olfactory receptor family 5 subfamily P member 2"	"120065"
"7935230"	"7.20e-11"	"6.81e-13"	"-8.414696"	"19.005682"	"-1.1757834"	"ALDH18A1"	"aldehyde dehydrogenase 18 family member A1"	"5832"
"8060854"	"7.48e-11"	"7.12e-13"	"8.405419"	"18.963042"	"1.2407919"	"PLCB1"	"phospholipase C beta 1"	"23236"
"8171313"	"7.48e-11"	"7.12e-13"	"8.405298"	"18.962484"	"0.8506637"	"ARHGAP6"	"Rho GTPase activating protein 6"	"395"
"8012099"	"7.49e-11"	"7.15e-13"	"-8.404291"	"18.957854"	"-0.6691517"	"PHF23"	"PHD finger protein 23"	"79142"
"7985560"	"7.51e-11"	"7.20e-13"	"8.402986"	"18.951856"	"1.0201214"	"CSPG4P5"	"chondroitin sulfate proteoglycan 4 pseudogene 5"	"114817"
"8094340"	"7.52e-11"	"7.23e-13"	"8.402088"	"18.947733"	"1.1549247"	"MIR218-1"	"microRNA 218-1"	"407000"
"7892814"	"7.53e-11"	"7.26e-13"	"-8.401036"	"18.942896"	"-0.8352745"	""	""	""
"7938485"	"7.58e-11"	"7.33e-13"	"-8.399097"	"18.933984"	"-1.0133321"	"MICAL2"	"microtubule associated monooxygenase, calponin and LIM domain containing 2"	"9645"
"7971159"	"7.59e-11"	"7.37e-13"	"8.398026"	"18.929062"	"0.9382662"	"TNAP"	"TRAFs and NIK-associated protein"	"445341"
"8061958"	"7.96e-11"	"7.75e-13"	"-8.387294"	"18.879743"	"-0.4289393"	"CHMP4B"	"charged multivesicular body protein 4B"	"128866"
"8121861"	"8.05e-11"	"7.86e-13"	"8.384368"	"18.866297"	"0.7926829"	"NCOA7"	"nuclear receptor coactivator 7"	"135112"
"7995017"	"8.06e-11"	"7.89e-13"	"-8.383499"	"18.862306"	"-0.7821357"	"STX4"	"syntaxin 4"	"6810"
"7925904"	"8.39e-11"	"8.24e-13"	"8.374355"	"18.820292"	"0.8438514"	"AKR1E2"	"aldo-keto reductase family 1 member E2"	"83592"
"8042867"	"8.43e-11"	"8.32e-13"	"-8.372226"	"18.810508"	"-0.4531356"	"INO80B-WBP1///WBP1"	"INO80B-WBP1 readthrough (NMD candidate)///WW domain binding protein 1"	"100532735///23559"
"7992594"	"8.43e-11"	"8.33e-13"	"-8.372074"	"18.809808"	"-0.7763491"	"CCNF"	"cyclin F"	"899"
"8005879"	"8.46e-11"	"8.38e-13"	"8.370681"	"18.803409"	"1.4139963"	"SLC13A2"	"solute carrier family 13 member 2"	"9058"
"8079772"	"8.64e-11"	"8.58e-13"	"-8.365591"	"18.780027"	"-0.6075583"	"APEH"	"acylaminoacyl-peptide hydrolase"	"327"
"7947512"	"8.69e-11"	"8.68e-13"	"8.363308"	"18.769538"	"1.3720721"	"PAMR1"	"peptidase domain containing associated with muscle regeneration 1"	"25891"
"7976816"	"8.69e-11"	"8.69e-13"	"8.362872"	"18.767534"	"2.4871852"	"SNORD114-3"	"small nucleolar RNA, C/D box 114-3"	"767579"
"8042788"	"8.78e-11"	"8.81e-13"	"8.360132"	"18.754947"	"2.2163685"	"ACTG2"	"actin, gamma 2, smooth muscle, enteric"	"72"
"8108603"	"8.91e-11"	"8.97e-13"	"-8.356296"	"18.737325"	"-0.5517603"	"HARS2"	"histidyl-tRNA synthetase 2, mitochondrial"	"23438"
"8014812"	"9.18e-11"	"9.26e-13"	"8.349413"	"18.705707"	"1.7099692"	"STAC2"	"SH3 and cysteine rich domain 2"	"342667"
"7923978"	"9.48e-11"	"9.60e-13"	"8.341944"	"18.671399"	"1.2958818"	"CD34"	"CD34 molecule"	"947"
"8135774"	"9.49e-11"	"9.64e-13"	"8.340901"	"18.666608"	"1.3407159"	"PTPRZ1"	"protein tyrosine phosphatase, receptor type Z1"	"5803"
"8024740"	"9.49e-11"	"9.66e-13"	"-8.340526"	"18.664887"	"-0.5044392"	"PIAS4"	"protein inhibitor of activated STAT 4"	"51588"
"7930537"	"9.75e-11"	"9.96e-13"	"8.334102"	"18.635382"	"1.0883824"	"TCF7L2"	"transcription factor 7 like 2"	"6934"
"7954208"	"9.76e-11"	"1.00e-12"	"8.333258"	"18.631505"	"2.3938269"	"PIK3C2G"	"phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 gamma"	"5288"
"7896188"	"9.85e-11"	"1.01e-12"	"-8.330646"	"18.619512"	"-0.9594762"	""	""	""
"7911114"	"1.00e-10"	"1.03e-12"	"-8.32617"	"18.598955"	"-0.8612976"	"KIF26B"	"kinesin family member 26B"	"55083"
"8013741"	"1.00e-10"	"1.03e-12"	"-8.325942"	"18.597908"	"-0.9653012"	"SDF2"	"stromal cell derived factor 2"	"6388"
"7899448"	"1.00e-10"	"1.04e-12"	"-8.324443"	"18.591025"	"-0.5751658"	"MED18"	"mediator complex subunit 18"	"54797"
"8166805"	"1.00e-10"	"1.04e-12"	"-8.324123"	"18.589558"	"-0.7823392"	"ATP6AP2"	"ATPase H+ transporting accessory protein 2"	"10159"
"8063444"	"1.01e-10"	"1.05e-12"	"8.323166"	"18.585163"	"1.5566915"	"TSHZ2"	"teashirt zinc finger homeobox 2"	"128553"
"8173755"	"1.04e-10"	"1.08e-12"	"8.316242"	"18.553369"	"1.1309581"	"ITM2A"	"integral membrane protein 2A"	"9452"
"8049990"	"1.04e-10"	"1.09e-12"	"8.31522"	"18.548674"	"0.5232437"	"FAM150B"	"family with sequence similarity 150 member B"	"285016"
"7939056"	"1.05e-10"	"1.11e-12"	"8.311223"	"18.530323"	"1.9446481"	"BBOX1"	"gamma-butyrobetaine hydroxylase 1"	"8424"
"8146024"	"1.08e-10"	"1.14e-12"	"8.305577"	"18.504403"	"0.9832084"	"ADAM32"	"ADAM metallopeptidase domain 32"	"203102"
"8034631"	"1.08e-10"	"1.14e-12"	"-8.304846"	"18.501044"	"-0.4144996"	"STX10"	"syntaxin 10"	"8677"
